encryption,compression,compressionBzip2,compressionGzip,compressionLzo,compressionZpaq,compressionLzma,unlimitedWindowSize,disableCompressibilityTesting,level,processorCount,maxRam,<$performance
0,1,0,0,1,0,0,1,1,7,2,6,12726.8
0,1,0,0,1,0,0,1,1,8,2,6,12728
0,1,0,0,1,0,0,1,1,9,2,6,12733
0,1,0,0,1,0,0,1,1,1,3,6,10547
0,1,0,0,1,0,0,1,1,2,3,6,10523
0,1,0,0,1,0,0,1,1,3,3,6,10245.4
0,1,0,0,1,0,0,1,1,4,3,6,10823.6
0,1,0,0,1,0,0,1,1,5,3,6,10854.4
0,1,0,0,1,0,0,1,1,6,3,6,11044
0,1,0,0,1,0,0,1,1,7,3,6,12989.4
0,1,0,0,1,0,0,1,1,8,3,6,12728
0,1,0,0,1,0,0,1,1,9,3,6,12479.6
0,1,0,0,1,0,0,1,1,1,4,6,10727.2
0,1,0,0,1,0,0,1,1,2,4,6,10189.8
0,1,0,0,1,0,0,1,1,3,4,6,10418.4
0,1,0,0,1,0,0,1,1,4,4,6,10718
0,1,0,0,1,0,0,1,1,5,4,6,11060.2
0,1,0,0,1,0,0,1,1,6,4,6,11489.6
0,1,0,0,1,0,0,1,1,7,4,6,12864.8
0,1,0,0,1,0,0,1,1,8,4,6,12604.8
0,1,0,0,1,0,0,1,1,9,4,6,12882
0,1,0,0,1,0,0,1,1,1,1,18,11841.4
0,1,0,0,1,0,0,1,1,2,1,18,11642.6
0,1,0,0,1,0,0,1,1,3,1,18,11862.2
0,1,0,0,1,0,0,1,1,4,1,18,11393.8
0,1,0,0,1,0,0,1,1,5,1,18,11907.4
0,1,0,0,1,0,0,1,1,6,1,18,12192.4
0,1,0,0,1,0,0,1,1,7,1,18,13362.6
0,1,0,0,1,0,0,1,1,8,1,18,13142
0,1,0,0,1,0,0,1,1,9,1,18,13305
0,1,0,0,1,0,0,1,1,1,2,18,10071.8
0,1,0,0,1,0,0,1,1,2,2,18,10034.4
0,1,0,0,1,0,0,1,1,3,2,18,10563.8
0,1,0,0,1,0,0,1,1,4,2,18,9930.6
0,1,0,0,1,0,0,1,1,5,2,18,10625.8
0,1,0,0,1,0,0,1,1,6,2,18,11185.8
0,1,0,0,1,0,0,1,1,7,2,18,12101.4
0,1,0,0,1,0,0,1,1,8,2,18,12227.2
0,1,0,0,1,0,0,1,1,9,2,18,12298.2
0,1,0,0,1,0,0,1,1,1,3,18,10165
0,1,0,0,1,0,0,1,1,2,3,18,10180
0,1,0,0,1,0,0,1,1,3,3,18,10358
0,1,0,0,1,0,0,1,1,4,3,18,10452.6
0,1,0,0,1,0,0,1,1,5,3,18,11040.8
0,1,0,0,1,0,0,1,1,6,3,18,10949.2
0,1,0,0,1,0,0,1,1,7,3,18,12531.6
0,1,0,0,1,0,0,1,1,8,3,18,12994.2
0,1,0,0,1,0,0,1,1,9,3,18,12418.4
0,1,0,0,1,0,0,1,1,1,4,18,10327.4
0,1,0,0,1,0,0,1,1,2,4,18,10513.8
0,1,0,0,1,0,0,1,1,3,4,18,10157
0,1,0,0,1,0,0,1,1,4,4,18,10289.2
0,1,0,0,1,0,0,1,1,5,4,18,11231.4
0,1,0,0,1,0,0,1,1,6,4,18,11046.6
0,1,0,0,1,0,0,1,1,7,4,18,12514.6
0,1,0,0,1,0,0,1,1,8,4,18,12720.8
0,1,0,0,1,0,0,1,1,9,4,18,12435.8
1,1,0,0,1,0,0,0,1,1,1,2,15144.6
1,1,0,0,1,0,0,0,1,2,1,2,15088.6
1,1,0,0,1,0,0,0,1,3,1,2,15416
1,1,0,0,1,0,0,0,1,4,1,2,15545.6
1,1,0,0,1,0,0,0,1,5,1,2,15335.2
1,1,0,0,1,0,0,0,1,6,1,2,16520.6
1,1,0,0,1,0,0,0,1,7,1,2,19968.6
1,1,0,0,1,0,0,0,1,8,1,2,19992
1,1,0,0,1,0,0,0,1,9,1,2,20152.6
1,1,0,0,1,0,0,0,1,1,2,2,11969.8
1,1,0,0,1,0,0,0,1,2,2,2,12258.2
1,1,0,0,1,0,0,0,1,3,2,2,12866
1,1,0,0,1,0,0,0,1,4,2,2,13489.8
1,1,0,0,1,0,0,0,1,5,2,2,14186.8
1,1,0,0,1,0,0,0,1,6,2,2,15739.6
1,1,0,0,1,0,0,0,1,7,2,2,19490.4
1,1,0,0,1,0,0,0,1,8,2,2,19622
1,1,0,0,1,0,0,0,1,9,2,2,19562.6
1,1,0,0,1,0,0,0,1,1,3,2,12002.6
1,1,0,0,1,0,0,0,1,2,3,2,11971.6
1,1,0,0,1,0,0,0,1,3,3,2,12561.4
1,1,0,0,1,0,0,0,1,4,3,2,13222.8
1,1,0,0,1,0,0,0,1,5,3,2,14240.4
1,1,0,0,1,0,0,0,1,6,3,2,15580
1,1,0,0,1,0,0,0,1,7,3,2,19476.2
1,1,0,0,1,0,0,0,1,8,3,2,19581.4
1,1,0,0,1,0,0,0,1,9,3,2,19675
1,1,0,0,1,0,0,0,1,1,4,2,11790.8
1,1,0,0,1,0,0,0,1,2,4,2,12048.6
1,1,0,0,1,0,0,0,1,3,4,2,12875.6
1,1,0,0,1,0,0,0,1,4,4,2,13331.4
1,1,0,0,1,0,0,0,1,5,4,2,14056
1,1,0,0,1,0,0,0,1,6,4,2,15669.8
1,1,0,0,1,0,0,0,1,7,4,2,19480
1,1,0,0,1,0,0,0,1,8,4,2,19805.2
1,1,0,0,1,0,0,0,1,9,4,2,19503.4
1,1,0,0,1,0,0,0,1,1,1,6,15214.6
1,1,0,0,1,0,0,0,1,2,1,6,15333.2
1,1,0,0,1,0,0,0,1,3,1,6,14724.2
1,1,0,0,1,0,0,0,1,4,1,6,13745
1,1,0,0,1,0,0,0,1,5,1,6,13820.2
1,1,0,0,1,0,0,0,1,6,1,6,14767.2
1,1,0,0,1,0,0,0,1,7,1,6,16189.8
1,1,0,0,1,0,0,0,1,8,1,6,16042.2
1,1,0,0,1,0,0,0,1,9,1,6,16024
1,1,0,0,1,0,0,0,1,1,2,6,11738.4
1,1,0,0,1,0,0,0,1,2,2,6,11888
1,1,0,0,1,0,0,0,1,3,2,6,12068.6
1,1,0,0,1,0,0,0,1,4,2,6,11988.8
1,1,0,0,1,0,0,0,1,5,2,6,12458.8
1,1,0,0,1,0,0,0,1,6,2,6,13139.2
1,1,0,0,1,0,0,0,1,7,2,6,15430
1,1,0,0,1,0,0,0,1,8,2,6,15212.4
1,1,0,0,1,0,0,0,1,9,2,6,15184.6
1,1,0,0,1,0,0,0,1,1,3,6,11631
1,1,0,0,1,0,0,0,1,2,3,6,11718.2
1,1,0,0,1,0,0,0,1,3,3,6,11734.6
1,1,0,0,1,0,0,0,1,4,3,6,12090.2
1,1,0,0,1,0,0,0,1,5,3,6,12420.6
1,1,0,0,1,0,0,0,1,6,3,6,13021.2
1,1,0,0,1,0,0,0,1,7,3,6,15344.8
1,1,0,0,1,0,0,0,1,8,3,6,15134.4
1,1,0,0,1,0,0,0,1,9,3,6,15219.8
1,1,0,0,1,0,0,0,1,1,4,6,11622.4
1,1,0,0,1,0,0,0,1,2,4,6,11836.6
1,1,0,0,1,0,0,0,1,3,4,6,11877
1,1,0,0,1,0,0,0,1,4,4,6,12010.6
1,1,0,0,1,0,0,0,1,5,4,6,12371.6
1,1,0,0,1,0,0,0,1,6,4,6,13014.2
1,1,0,0,1,0,0,0,1,7,4,6,15284.6
1,1,0,0,1,0,0,0,1,8,4,6,15139.8
1,1,0,0,1,0,0,0,1,9,4,6,15147.8
1,1,0,0,1,0,0,0,1,1,1,18,14880
1,1,0,0,1,0,0,0,1,2,1,18,15131.8
1,1,0,0,1,0,0,0,1,3,1,18,15269.4
1,1,0,0,1,0,0,0,1,4,1,18,13487.2
1,1,0,0,1,0,0,0,1,5,1,18,13818
1,1,0,0,1,0,0,0,1,6,1,18,13915.6
1,1,0,0,1,0,0,0,1,7,1,18,15075.4
1,1,0,0,1,0,0,0,1,8,1,18,15368.8
1,1,0,0,1,0,0,0,1,9,1,18,15287.2
1,1,0,0,1,0,0,0,1,1,2,18,11396.4
1,1,0,0,1,0,0,0,1,2,2,18,11764.2
1,1,0,0,1,0,0,0,1,3,2,18,11333.2
1,1,0,0,1,0,0,0,1,4,2,18,11082.6
1,1,0,0,1,0,0,0,1,5,2,18,11790.8
1,1,0,0,1,0,0,0,1,6,2,18,12031
1,1,0,0,1,0,0,0,1,7,2,18,13884.8
1,1,0,0,1,0,0,0,1,8,2,18,13108.4
1,1,0,0,1,0,0,0,1,9,2,18,13128.2
1,1,0,0,1,0,0,0,1,1,3,18,11250.2
1,1,0,0,1,0,0,0,1,2,3,18,11284
1,1,0,0,1,0,0,0,1,3,3,18,11440.8
1,1,0,0,1,0,0,0,1,4,3,18,10998.2
1,1,0,0,1,0,0,0,1,5,3,18,11809
1,1,0,0,1,0,0,0,1,6,3,18,11705.6
1,1,0,0,1,0,0,0,1,7,3,18,13476
1,1,0,0,1,0,0,0,1,8,3,18,13078.8
1,1,0,0,1,0,0,0,1,9,3,18,12989.4
1,1,0,0,1,0,0,0,1,1,4,18,11186.4
1,1,0,0,1,0,0,0,1,2,4,18,11068
1,1,0,0,1,0,0,0,1,3,4,18,11504.4
1,1,0,0,1,0,0,0,1,4,4,18,11027.8
1,1,0,0,1,0,0,0,1,5,4,18,11546.4
1,1,0,0,1,0,0,0,1,6,4,18,11848
1,1,0,0,1,0,0,0,1,7,4,18,13047.8
1,1,0,0,1,0,0,0,1,8,4,18,13736.2
1,1,0,0,1,0,0,0,1,9,4,18,12924.8
1,1,0,0,1,0,0,1,1,1,1,2,14999.4
1,1,0,0,1,0,0,1,1,2,1,2,14878.8
1,1,0,0,1,0,0,1,1,3,1,2,14965.8
1,1,0,0,1,0,0,1,1,4,1,2,14985
1,1,0,0,1,0,0,1,1,5,1,2,13661
1,1,0,0,1,0,0,1,1,6,1,2,13442.4
1,1,0,0,1,0,0,1,1,7,1,2,13779
1,1,0,0,1,0,0,1,1,8,1,2,14023.6
1,1,0,0,1,0,0,1,1,9,1,2,13713.8
1,1,0,0,1,0,0,1,1,1,2,2,12575
1,1,0,0,1,0,0,1,1,2,2,2,11523.6
1,1,0,0,1,0,0,1,1,3,2,2,12445.4
1,1,0,0,1,0,0,1,1,4,2,2,12019
1,1,0,0,1,0,0,1,1,5,2,2,12414
1,1,0,0,1,0,0,1,1,6,2,2,13359.2
1,1,0,0,1,0,0,1,1,7,2,2,13513.2
1,1,0,0,1,0,0,1,1,8,2,2,13778
1,1,0,0,1,0,0,1,1,9,2,2,13592.6
1,1,0,0,1,0,0,1,1,1,3,2,12408.2
1,1,0,0,1,0,0,1,1,2,3,2,11776.6
1,1,0,0,1,0,0,1,1,3,3,2,11820.6
1,1,0,0,1,0,0,1,1,4,3,2,12020.6
1,1,0,0,1,0,0,1,1,5,3,2,12441
1,1,0,0,1,0,0,1,1,6,3,2,13240
1,1,0,0,1,0,0,1,1,7,3,2,13969.6
1,1,0,0,1,0,0,1,1,8,3,2,13635.8
1,1,0,0,1,0,0,1,1,9,3,2,13694.2
1,1,0,0,1,0,0,1,1,1,4,2,11749
1,1,0,0,1,0,0,1,1,2,4,2,12253.6
1,1,0,0,1,0,0,1,1,3,4,2,11551.6
1,1,0,0,1,0,0,1,1,4,4,2,12586.8
1,1,0,0,1,0,0,1,1,5,4,2,11989
1,1,0,0,1,0,0,1,1,6,4,2,12506.8
1,1,0,0,1,0,0,1,1,7,4,2,13568.2
1,1,0,0,1,0,0,1,1,8,4,2,13750.8
1,1,0,0,1,0,0,1,1,9,4,2,14212.8
1,1,0,0,1,0,0,1,1,1,1,6,15134
1,1,0,0,1,0,0,1,1,2,1,6,15123
1,1,0,0,1,0,0,1,1,3,1,6,14654.4
1,1,0,0,1,0,0,1,1,4,1,6,13387
1,1,0,0,1,0,0,1,1,5,1,6,12378.4
1,1,0,0,1,0,0,1,1,6,1,6,13077.4
1,1,0,0,1,0,0,1,1,7,1,6,13738.4
1,1,0,0,1,0,0,1,1,8,1,6,13824.2
1,1,0,0,1,0,0,1,1,9,1,6,13994
1,1,0,0,1,0,0,1,1,1,2,6,11607.4
1,1,0,0,1,0,0,1,1,2,2,6,11858.6
1,1,0,0,1,0,0,1,1,3,2,6,11982.8
1,1,0,0,1,0,0,1,1,4,2,6,11958.6
1,1,0,0,1,0,0,1,1,5,2,6,12352
1,1,0,0,1,0,0,1,1,6,2,6,11947.8
1,1,0,0,1,0,0,1,1,7,2,6,13634
1,1,0,0,1,0,0,1,1,8,2,6,13449.4
1,1,0,0,1,0,0,1,1,9,2,6,13858.8
1,1,0,0,1,0,0,1,1,1,3,6,11536.8
1,1,0,0,1,0,0,1,1,2,3,6,11771.2
1,1,0,0,1,0,0,1,1,3,3,6,11550.2
1,1,0,0,1,0,0,1,1,4,3,6,11785.6
1,1,0,0,1,0,0,1,1,5,3,6,11694.4
1,1,0,0,1,0,0,1,1,6,3,6,11948
1,1,0,0,1,0,0,1,1,7,3,6,13467
1,1,0,0,1,0,0,1,1,8,3,6,13868.4
1,1,0,0,1,0,0,1,1,9,3,6,13329.4
1,1,0,0,1,0,0,1,1,1,4,6,11567
1,1,0,0,1,0,0,1,1,2,4,6,11334.8
1,1,0,0,1,0,0,1,1,3,4,6,11612.8
1,1,0,0,1,0,0,1,1,4,4,6,11572.2
1,1,0,0,1,0,0,1,1,5,4,6,11702.2
1,1,0,0,1,0,0,1,1,6,4,6,11885.6
1,1,0,0,1,0,0,1,1,7,4,6,13723.2
1,1,0,0,1,0,0,1,1,8,4,6,13399
1,1,0,0,1,0,0,1,1,9,4,6,13489.6
1,1,0,0,1,0,0,1,1,1,1,18,14985.8
1,1,0,0,1,0,0,1,1,2,1,18,14886.8
1,1,0,0,1,0,0,1,1,3,1,18,15276.4
1,1,0,0,1,0,0,1,1,4,1,18,13763.4
1,1,0,0,1,0,0,1,1,5,1,18,13743.2
1,1,0,0,1,0,0,1,1,6,1,18,14400
1,1,0,0,1,0,0,1,1,7,1,18,15293
1,1,0,0,1,0,0,1,1,8,1,18,15248
1,1,0,0,1,0,0,1,1,9,1,18,15037.6
1,1,0,0,1,0,0,1,1,1,2,18,11625.2
1,1,0,0,1,0,0,1,1,2,2,18,11657.4
1,1,0,0,1,0,0,1,1,3,2,18,11555.4
1,1,0,0,1,0,0,1,1,4,2,18,11502.8
1,1,0,0,1,0,0,1,1,5,2,18,11774
1,1,0,0,1,0,0,1,1,6,2,18,12073.2
1,1,0,0,1,0,0,1,1,7,2,18,13664.6
1,1,0,0,1,0,0,1,1,8,2,18,13204
1,1,0,0,1,0,0,1,1,9,2,18,13280.2
1,1,0,0,1,0,0,1,1,1,3,18,11243
1,1,0,0,1,0,0,1,1,2,3,18,11153
1,1,0,0,1,0,0,1,1,3,3,18,11341.4
1,1,0,0,1,0,0,1,1,4,3,18,11294.2
1,1,0,0,1,0,0,1,1,5,3,18,11659.8
1,1,0,0,1,0,0,1,1,6,3,18,11694.4
1,1,0,0,1,0,0,1,1,7,3,18,13130
1,1,0,0,1,0,0,1,1,8,3,18,13219.8
1,1,0,0,1,0,0,1,1,9,3,18,13412
1,1,0,0,1,0,0,1,1,1,4,18,11292.2
1,1,0,0,1,0,0,1,1,2,4,18,11137.6
1,1,0,0,1,0,0,1,1,3,4,18,11201
1,1,0,0,1,0,0,1,1,4,4,18,11209.4
1,1,0,0,1,0,0,1,1,5,4,18,11292.8
1,1,0,0,1,0,0,1,1,6,4,18,11794.4
1,1,0,0,1,0,0,1,1,7,4,18,13124.8
1,1,0,0,1,0,0,1,1,8,4,18,13010.4
1,1,0,0,1,0,0,1,1,9,4,18,12990.4
0,1,0,0,0,1,0,0,0,1,1,2,219691.2
0,1,0,0,0,1,0,0,0,2,1,2,219630.6
0,1,0,0,0,1,0,0,0,3,1,2,220138.6
0,1,0,0,0,1,0,0,0,4,1,2,685110.8
0,1,0,0,0,1,0,0,0,5,1,2,684893
0,1,0,0,0,1,0,0,0,6,1,2,684612.4
0,1,0,0,0,1,0,0,0,7,1,2,684982.4
0,1,0,0,0,1,0,0,0,8,1,2,1608967.6
0,1,0,0,0,1,0,0,0,9,1,2,1609035.8
0,1,0,0,0,1,0,0,0,1,2,2,219609.8
0,1,0,0,0,1,0,0,0,2,2,2,219993.6
0,1,0,0,0,1,0,0,0,3,2,2,219930.6
0,1,0,0,0,1,0,0,0,4,2,2,685465.8
0,1,0,0,0,1,0,0,0,5,2,2,685050.4
0,1,0,0,0,1,0,0,0,6,2,2,684838.4
0,1,0,0,0,1,0,0,0,7,2,2,685274.8
0,1,0,0,0,1,0,0,0,8,2,2,1608304.8
0,1,0,0,0,1,0,0,0,9,2,2,1606836.2
0,1,0,0,0,1,0,0,0,1,3,2,219381.8
0,1,0,0,0,1,0,0,0,2,3,2,220036.2
0,1,0,0,0,1,0,0,0,3,3,2,220569
0,1,0,0,0,1,0,0,0,4,3,2,685214.4
0,1,0,0,0,1,0,0,0,5,3,2,684721
0,1,0,0,0,1,0,0,0,6,3,2,684658.8
0,1,0,0,0,1,0,0,0,7,3,2,684732.2
0,1,0,0,0,1,0,0,0,8,3,2,1608025.8
0,1,0,0,0,1,0,0,0,9,3,2,1607715.6
0,1,0,0,0,1,0,0,0,1,4,2,219457
0,1,0,0,0,1,0,0,0,2,4,2,219507
0,1,0,0,0,1,0,0,0,3,4,2,219845.6
0,1,0,0,0,1,0,0,0,4,4,2,685644
0,1,0,0,0,1,0,0,0,5,4,2,684993.4
0,1,0,0,0,1,0,0,0,6,4,2,684660
0,1,0,0,0,1,0,0,0,7,4,2,685055.2
0,1,0,0,0,1,0,0,0,8,4,2,1607828.4
0,1,0,0,0,1,0,0,0,9,4,2,1609052.6
0,1,0,0,0,1,0,0,0,1,1,6,219844
0,1,0,0,0,1,0,0,0,2,1,6,220822.6
0,1,0,0,0,1,0,0,0,3,1,6,219136.4
0,1,0,0,0,1,0,0,0,4,1,6,694260.8
0,1,0,0,0,1,0,0,0,5,1,6,694558.4
0,1,0,0,0,1,0,0,0,6,1,6,694701.2
0,1,0,0,0,1,0,0,0,7,1,6,694969
0,1,0,0,0,1,0,0,0,8,1,6,1653181.4
0,1,0,0,0,1,0,0,0,9,1,6,1651657.2
0,1,0,0,0,1,0,0,0,1,2,6,220180.8
0,1,0,0,0,1,0,0,0,2,2,6,220264.4
0,1,0,0,0,1,0,0,0,3,2,6,219228.2
0,1,0,0,0,1,0,0,0,4,2,6,695232
0,1,0,0,0,1,0,0,0,5,2,6,694029.8
0,1,0,0,0,1,0,0,0,6,2,6,694163.2
0,1,0,0,0,1,0,0,0,7,2,6,695789
0,1,0,0,0,1,0,0,0,8,2,6,1654141.2
0,1,0,0,0,1,0,0,0,9,2,6,1653487
0,1,0,0,0,1,0,0,0,1,3,6,220203.8
0,1,0,0,0,1,0,0,0,2,3,6,219982.4
0,1,0,0,0,1,0,0,0,3,3,6,219562.6
0,1,0,0,0,1,0,0,0,4,3,6,695259
0,1,0,0,0,1,0,0,0,5,3,6,694376
0,1,0,0,0,1,0,0,0,6,3,6,694948.2
0,1,0,0,0,1,0,0,0,7,3,6,695173.6
0,1,0,0,0,1,0,0,0,8,3,6,1651960.6
0,1,0,0,0,1,0,0,0,9,3,6,1651822.2
0,1,0,0,0,1,0,0,0,1,4,6,220298.6
0,1,0,0,0,1,0,0,0,2,4,6,220372.4
0,1,0,0,0,1,0,0,0,3,4,6,218903.2
0,1,0,0,0,1,0,0,0,4,4,6,694830.4
0,1,0,0,0,1,0,0,0,5,4,6,694392.4
0,1,0,0,0,1,0,0,0,6,4,6,694492.8
0,1,0,0,0,1,0,0,0,7,4,6,695438
0,1,0,0,0,1,0,0,0,8,4,6,1653493.4
0,1,0,0,0,1,0,0,0,9,4,6,1652114.8
0,1,0,0,0,1,0,0,0,1,1,18,225432.6
0,1,0,0,0,1,0,0,0,2,1,18,225161.4
0,1,0,0,0,1,0,0,0,3,1,18,225090.2
0,1,0,0,0,1,0,0,0,4,1,18,702958.4
0,1,0,0,0,1,0,0,0,5,1,18,707099.8
0,1,0,0,0,1,0,0,0,6,1,18,703302.6
0,1,0,0,0,1,0,0,0,7,1,18,703861.4
0,1,0,0,0,1,0,0,0,8,1,18,1651960.2
0,1,0,0,0,1,0,0,0,9,1,18,1652225.2
0,1,0,0,0,1,0,0,0,1,2,18,87872.8
0,1,0,0,0,1,0,0,0,2,2,18,88029
0,1,0,0,0,1,0,0,0,3,2,18,83812.4
0,1,0,0,0,1,0,0,0,4,2,18,265632.8
0,1,0,0,0,1,0,0,0,5,2,18,268320.6
0,1,0,0,0,1,0,0,0,6,2,18,264024.8
0,1,0,0,0,1,0,0,0,7,2,18,266565.8
0,1,0,0,0,1,0,0,0,8,2,18,650888.8
0,1,0,0,0,1,0,0,0,9,2,18,651990
0,1,0,0,0,1,0,0,0,1,3,18,65002.8
0,1,0,0,0,1,0,0,0,2,3,18,65075.6
0,1,0,0,0,1,0,0,0,3,3,18,68607
0,1,0,0,0,1,0,0,0,4,3,18,198027.8
0,1,0,0,0,1,0,0,0,5,3,18,199837.8
0,1,0,0,0,1,0,0,0,6,3,18,199345.8
0,1,0,0,0,1,0,0,0,7,3,18,200729.8
0,1,0,0,0,1,0,0,0,8,3,18,482264
0,1,0,0,0,1,0,0,0,9,3,18,482559.6
0,1,0,0,0,1,0,0,0,1,4,18,66427
0,1,0,0,0,1,0,0,0,2,4,18,66480.2
0,1,0,0,0,1,0,0,0,3,4,18,65316.2
0,1,0,0,0,1,0,0,0,4,4,18,192813.2
0,1,0,0,0,1,0,0,0,5,4,18,192389.2
0,1,0,0,0,1,0,0,0,6,4,18,192325.8
0,1,0,0,0,1,0,0,0,7,4,18,194169.8
0,1,0,0,0,1,0,0,0,8,4,18,464689.4
0,1,0,0,0,1,0,0,0,9,4,18,467442.4
1,1,0,0,0,1,0,0,0,1,1,2,226155.6
1,1,0,0,0,1,0,0,0,2,1,2,225966.4
1,1,0,0,0,1,0,0,0,3,1,2,225352
1,1,0,0,0,1,0,0,0,4,1,2,690678.6
1,1,0,0,0,1,0,0,0,5,1,2,688946.8
1,1,0,0,0,1,0,0,0,6,1,2,689566
1,1,0,0,0,1,0,0,0,7,1,2,690028
1,1,0,0,0,1,0,0,0,8,1,2,1612469.6
1,1,0,0,0,1,0,0,0,9,1,2,1613225
1,1,0,0,0,1,0,0,0,1,2,2,226052
1,1,0,0,0,1,0,0,0,2,2,2,225938.2
1,1,0,0,0,1,0,0,0,3,2,2,225684.2
1,1,0,0,0,1,0,0,0,4,2,2,690489.6
1,1,0,0,0,1,0,0,0,5,2,2,689210.4
1,1,0,0,0,1,0,0,0,6,2,2,692275.2
1,1,0,0,0,1,0,0,0,7,2,2,690107.6
1,1,0,0,0,1,0,0,0,8,2,2,1611468.4
1,1,0,0,0,1,0,0,0,9,2,2,1613188.6
1,1,0,0,0,1,0,0,0,1,3,2,226429.6
1,1,0,0,0,1,0,0,0,2,3,2,225991
1,1,0,0,0,1,0,0,0,3,3,2,225576.4
1,1,0,0,0,1,0,0,0,4,3,2,690490
1,1,0,0,0,1,0,0,0,5,3,2,689360.8
1,1,0,0,0,1,0,0,0,6,3,2,689530.2
1,1,0,0,0,1,0,0,0,7,3,2,689944.4
1,1,0,0,0,1,0,0,0,8,3,2,1611728.4
1,1,0,0,0,1,0,0,0,9,3,2,1612798.4
1,1,0,0,0,1,0,0,0,1,4,2,226492.4
1,1,0,0,0,1,0,0,0,2,4,2,225828.6
1,1,0,0,0,1,0,0,0,3,4,2,225623.8
1,1,0,0,0,1,0,0,0,4,4,2,691314
1,1,0,0,0,1,0,0,0,5,4,2,689080.2
1,1,0,0,0,1,0,0,0,6,4,2,689061.8
1,1,0,0,0,1,0,0,0,7,4,2,690215.4
1,1,0,0,0,1,0,0,0,8,4,2,1611935
1,1,0,0,0,1,0,0,0,9,4,2,1612251.2
1,1,0,0,0,1,0,0,0,1,1,6,223239.8
1,1,0,0,0,1,0,0,0,2,1,6,223160.4
1,1,0,0,0,1,0,0,0,3,1,6,222787.8
1,1,0,0,0,1,0,0,0,4,1,6,698382.6
1,1,0,0,0,1,0,0,0,5,1,6,696820.2
1,1,0,0,0,1,0,0,0,6,1,6,698310.4
1,1,0,0,0,1,0,0,0,7,1,6,698475.6
1,1,0,0,0,1,0,0,0,8,1,6,1655567.2
1,1,0,0,0,1,0,0,0,9,1,6,1656061.4
1,1,0,0,0,1,0,0,0,1,2,6,223295.8
1,1,0,0,0,1,0,0,0,2,2,6,223343
1,1,0,0,0,1,0,0,0,3,2,6,221814.2
1,1,0,0,0,1,0,0,0,4,2,6,697454.6
1,1,0,0,0,1,0,0,0,5,2,6,697506.6
1,1,0,0,0,1,0,0,0,6,2,6,697295.6
1,1,0,0,0,1,0,0,0,7,2,6,698862.4
1,1,0,0,0,1,0,0,0,8,2,6,1656785.2
1,1,0,0,0,1,0,0,0,9,2,6,1656516.2
1,1,0,0,0,1,0,0,0,1,3,6,223368.4
1,1,0,0,0,1,0,0,0,2,3,6,223060.6
1,1,0,0,0,1,0,0,0,3,3,6,221654.4
1,1,0,0,0,1,0,0,0,4,3,6,697835.2
1,1,0,0,0,1,0,0,0,5,3,6,697141.2
1,1,0,0,0,1,0,0,0,6,3,6,697878.8
1,1,0,0,0,1,0,0,0,7,3,6,699155.2
1,1,0,0,0,1,0,0,0,8,3,6,1657800.6
1,1,0,0,0,1,0,0,0,9,3,6,1656504.6
1,1,0,0,0,1,0,0,0,1,4,6,223735.2
1,1,0,0,0,1,0,0,0,2,4,6,223963.4
1,1,0,0,0,1,0,0,0,3,4,6,221775.6
1,1,0,0,0,1,0,0,0,4,4,6,697605.4
1,1,0,0,0,1,0,0,0,5,4,6,697577.6
1,1,0,0,0,1,0,0,0,6,4,6,698130.6
1,1,0,0,0,1,0,0,0,7,4,6,698498.6
1,1,0,0,0,1,0,0,0,8,4,6,1657137.2
1,1,0,0,0,1,0,0,0,9,4,6,1656304.6
1,1,0,0,0,1,0,0,0,1,1,18,227380.2
1,1,0,0,0,1,0,0,0,2,1,18,227447.6
1,1,0,0,0,1,0,0,0,3,1,18,227474.2
1,1,0,0,0,1,0,0,0,4,1,18,704662.2
1,1,0,0,0,1,0,0,0,5,1,18,704497.2
1,1,0,0,0,1,0,0,0,6,1,18,704712
1,1,0,0,0,1,0,0,0,7,1,18,706155
1,1,0,0,0,1,0,0,0,8,1,18,1656920.2
1,1,0,0,0,1,0,0,0,9,1,18,1654282.2
1,1,0,0,0,1,0,0,0,1,2,18,88554.8
1,1,0,0,0,1,0,0,0,2,2,18,89091
1,1,0,0,0,1,0,0,0,3,2,18,84832.6
1,1,0,0,0,1,0,0,0,4,2,18,266170.2
1,1,0,0,0,1,0,0,0,5,2,18,267776
1,1,0,0,0,1,0,0,0,6,2,18,266400.6
1,1,0,0,0,1,0,0,0,7,2,18,269520
1,1,0,0,0,1,0,0,0,8,2,18,654026.6
1,1,0,0,0,1,0,0,0,9,2,18,654653.6
1,1,0,0,0,1,0,0,0,1,3,18,66261.6
1,1,0,0,0,1,0,0,0,2,3,18,66525.4
1,1,0,0,0,1,0,0,0,3,3,18,69538.2
1,1,0,0,0,1,0,0,0,4,3,18,200565.2
1,1,0,0,0,1,0,0,0,5,3,18,200291.8
1,1,0,0,0,1,0,0,0,6,3,18,201053.8
1,1,0,0,0,1,0,0,0,7,3,18,202210.4
1,1,0,0,0,1,0,0,0,8,3,18,482402.8
1,1,0,0,0,1,0,0,0,9,3,18,481435
1,1,0,0,0,1,0,0,0,1,4,18,68260.4
1,1,0,0,0,1,0,0,0,2,4,18,67210.8
1,1,0,0,0,1,0,0,0,3,4,18,66303.2
1,1,0,0,0,1,0,0,0,4,4,18,194050
1,1,0,0,0,1,0,0,0,5,4,18,193713.2
